DC Candidate ID,Name,Company Name,Company Number,Company Status,Role,Role Status,Role Appointed Date,Role Resigned Date
6045,Calum Robert KERR,THE BORDERS CITIZENS ADVICE CONSORTIUM,SC420486,Active,Director,Active,28 January 2019,
6045,Calum Robert KERR,SOCIAL ENTERPRISE DIRECT,SC415583,Active,Director,Active,1 April 2015,
6045,Calum Robert KERR,ADVICE DIRECT SCOTLAND LIMITED,SC225689,Active,Director,Resigned,14 December 2011,1 October 2017
6047,Lisa CAMERON,INDUSTRY AND PARLIAMENT TRUST,01308583,Active,Director,Active,12 September 2017,
6047,Lisa CAMERON,UNITED KINGDOM - JAPAN 21ST CENTURY GROUP,02042768,Active,Director,Active,24 February 2016,
6050,Douglas George CHAPMAN,HOMARNA ECOSTORE LIMITED,SC254848,Active,Director,Resigned,1 May 2004,18 January 2017
6056,Martin DOCHERTY,CLYDEBANK MUNICIPAL BANK LIMITED,SC011770,Active,Director,Resigned,28 May 1992,31 March 1996
6061,Susan MCDONNELL,NORTH EAST LEARNING TRUST,07492165,Active,Director,Active,2 February 2011,
6061,Susan MCDONNELL,120 CONSULTING LTD,07653892,Active,Director,Resigned,1 June 2011,1 June 2017
6061,Susan MCDONNELL,PEOPLE SOLUTIONS ASSOCIATES LIMITED,07033985,Dissolved,Director,Resigned,14 October 2010,30 April 2011
6061,Susan MCDONNELL,NORTHERN BUSINESS FORUM LIMITED,03718656,Active,Director,Resigned,11 January 2002,9 January 2004
6063,Hannah BARDELL,BOWMANBARDELL COMMUNICATIONS LTD,SC427662,Dissolved,Director,,5 July 2012,
6073,Martin Francis HEMINGWAY,YORKSHIRE ARCHAEOLOGICAL AND HISTORICAL SOCIETY,00038346,Active,Director,Resigned,19 June 1998,13 August 2005
6073,Martin Francis HEMINGWAY,SAVE WASTE AND PROSPER LIMITED,01667425,Dissolved,Director,Resigned,23 January 1992,23 November 1999
6073,Martin Francis HEMINGWAY,COMMUNITY LINKS (NORTHERN) LTD,01657652,Active,Director,Resigned,10 March 1993,20 July 1994
6073,Martin Francis HEMINGWAY,YORKSHIRE ARCHAEOLOGICAL AND HISTORICAL SOCIETY,00038346,Active,Director,Resigned,9 September 1991,20 June 1992
6276,Paul LORBER,FRIENDS OF BARHAM LIBRARY,07597621,Active,Director,Active,8 April 2011,
6276,Paul LORBER,WEMBLEY LEISURE LIMITED,01173914,Dissolved,Director,,30 August 2005,
6288,Martin Nicholas BRAMPTON,ALIRO SOFTWARE LIMITED,06183913,Active,Secretary,Active,1 April 2009,
6288,Martin Nicholas BRAMPTON,ALIRO SOFTWARE LIMITED,06183913,Active,Director,Active,26 March 2007,
6288,Martin Nicholas BRAMPTON,REMOSITORY SOFTWARE LIMITED,04228186,Active,Director,Active,4 June 2001,
6288,Martin Nicholas BRAMPTON,RYEDALE CITIZENS ADVICE BUREAU,06748372,Dissolved,Director,Resigned,7 February 2012,27 June 2014
6288,Martin Nicholas BRAMPTON,BRIGHTER BUNNING WAY LIMITED,02345958,Active,Secretary,Resigned,7 October 1999,11 December 2003
6288,Martin Nicholas BRAMPTON,BRIGHTER BUNNING WAY LIMITED,02345958,Active,Director,Resigned,8 September 1998,11 December 2003
6288,Martin Nicholas BRAMPTON,BRIGHTER BUNNING WAY LIMITED,02345958,Active,Director,Resigned,20 September 1991,22 November 1993
6288,Martin Nicholas BRAMPTON,BRIGHTER BUNNING WAY LIMITED,02345958,Active,Secretary,Resigned,20 September 1991,22 November 1993
6373,Laura Mary GORDON,HATCH CONNECT UK LIMITED,11611804,Active,Director,Active,12 June 2019,
6605,Jane Ann LISTON,GIBSON TRAINING AND CARE LIMITED,SC331626,Active,Director,Active,1 September 2017,
6605,Jane Ann LISTON,FIFE CULTURAL TRUST,SC415704,Active,Director,Active,14 July 2017,
6605,Jane Ann LISTON,ST ANDREWS BOTANIC GARDEN TRUST,SC287552,Active,Director,Active,25 May 2017,
6605,Jane Ann LISTON,SCOTTISH CHAMBER ORCHESTRA LIMITED,SC075079,Active,Director,Resigned,29 June 1999,30 June 2003
6725,Julian Edward Jubal EDMONDS,UPTON ENERGY LTD,05350873,Active,Director,Active,5 February 2005,
6743,Stephen James FULTON,SEED UK MANAGEMENT LIMITED,07018418,Dissolved,Director,,14 September 2009,
6743,Stephen James FULTON,INSPIRING FUTURES THROUGH LEARNING,07698904,Active,Director,Resigned,19 July 2012,25 May 2016
6743,Stephen James FULTON,INSPIRING FUTURES THROUGH LEARNING,07698904,Active,Director,Active,11 February 2017,
6743,Stephen James FULTON,FULTON FINTECH CONSULTING LIMITED,09752329,Active,Director,Active,27 August 2015,
6790,Luke Ashley BALNAVE,BESPOKE CYCLE C.I.C.,09941247,Active,Director,Active,7 January 2016,
6790,Luke Ashley BALNAVE,DIGITAL DICKENS LIMITED,08643902,Dissolved,Director,,8 August 2013,
6790,Luke Ashley BALNAVE,PICKWICK PUPPETS LIMITED,08587854,Dissolved,Director,,27 June 2013,
6790,Luke Ashley BALNAVE,THE THREE PUPPETEERS LIMITED,08577141,Dissolved,Director,,20 June 2013,
6790,Luke Ashley BALNAVE,GROATS LTD,05986564,Dissolved,Director,,2 November 2006,
6819,Ian Carmichael BRADWELL,THE BRAUNSTONE FOUNDATION,04029394,Active,Director,Resigned,12 March 2004,7 June 2006
6863,Daniel OXLEY,CHRISTIAN SCHOOLS LIMITED,00810183,Active,Director,Active,30 November 1991,
6863,Daniel OXLEY,CHRISTIAN SCHOOLS (SCOTLAND) LIMITED,SC107480,Active,Director,Resigned,2 April 1991,5 October 1993
6881,Adam HEATHERINGTON,WEBSTER TRIANGLE COMMUNITY INTEREST COMPANY,11575456,Active,Director,Active,18 September 2018,
6881,Adam Giles HEATHERINGTON,WEBORBIT LIMITED,07141341,Active,Director,Active,31 January 2010,
6919,Holly Jamie WALKER-LYNCH,HALIFAX OPPORTUNITIES TRUST,04089288,Active,Director,Resigned,22 October 2015,20 September 2017
7146,Wisdom Methodious DA COSTA,ACCOUNTING WISDOM LTD,08659238,Active,Director,Active,21 August 2013,
7146,Wisdom Methodious DA COSTA,A STAR ACCOUNTING SERVICES LTD,07655665,Active,Director,Active,2 June 2011,
7146,Wisdom Methodious DA COSTA,CITADEL TRADING WORLDWIDE LTD,07324241,Dissolved,Director,,23 July 2010,
7174,Frank Samuel MCCOUBREY,SHANKILL COMMUNITY MEDIA LIMITED,NI039657,Dissolved,Director,,6 January 2010,
7178,Alex EASTON,EAST BORDER REGION LIMITED,NI034498,Active,Director,Resigned,31 January 2007,25 September 2008
7244,Chaka Chris ARTWELL,BARTON COMMUNITY ASSOCIATION,04994052,Active,Director,Resigned,5 March 2009,2 September 2010
7335,Keith Alexander GARRETT,CAMBRIDGE '99 CLUB LIMITED,01534286,Active,Director,Active,1 November 2016,
7335,Keith Alexander GARRETT,CAMBRIDGE '99 CLUB LIMITED,01534286,Active,Director,Resigned,5 September 2012,1 October 2015
7524,Henry David BOLTON,BOUDICCA CENTRE FOR (POST BREXIT) POLICY,12168242,Active,Director,Active,21 August 2019,
7524,Henry David BOLTON,HALLAM ESTATES LIMITED,03137728,Active,Director,Resigned,8 November 2018,21 November 2018
7524,Henry David BOLTON,EASTONS MANAGEMENT LTD,03132573,Active,Director,Resigned,8 November 2018,21 November 2018
7524,Henry David BOLTON,FOLKESTONE CAPITAL LIMITED,09586793,Active,Director,Resigned,8 November 2018,21 November 2018
7524,Henry David BOLTON,ONE NATION PARTY LIMITED,11277785,Active,Director,Active,27 March 2018,
7524,Henry David BOLTON,SEASIDE HOSTS LTD,11567296,Active,Director,Resigned,8 November 2018,21 November 2018
7524,Henry David BOLTON,UNITED KINGDOM INDEPENDENCE PARTY LIMITED,05090691,Active,Director,Resigned,29 September 2017,17 February 2018
7524,Henry David BOLTON,WISE WALRUS LTD,12166211,Active,Director,Active,20 August 2019,
7642,Johann Macdougall LAMONT,GREATER POLLOK PROPERTIES LIMITED,SC220274,Active,Director,Resigned,9 October 2001,12 October 2004
7642,Johann Macdougall LAMONT,THE WISE GROUP,SC091095,Active,Director,Resigned,13 June 2003,12 October 2004
8002,Joanne LABAN,THE NIGHTINGALE CANCER SUPPORT CENTRE,04515844,Active,Director,Active,28 January 2019,
8158,Sam NICHOLSON,ARMAGH RURAL TRANSPORT LIMITED,NI037744,Active,Director,Active,20 September 2018,
8158,Sam NICHOLSON,MOSSVIEW MANAGEMENT LIMITED,NI057648,Active,Director,Resigned,5 February 2009,2 February 2018
8158,Sam NICHOLSON,MOSSVIEW MANAGEMENT LIMITED,NI057648,Active,Secretary,Resigned,5 February 2009,2 February 2018
8179,Jonathan Daniel Stewart BARRAS,BARANT SECURITY AND EVENTS LTD,11652250,Active,Director,Resigned,31 October 2018,21 October 2019
8786,David Kim HENWOOD,ROSE HILL AND DONNINGTON ADVICE CENTRE LIMITED,06428264,Active,Director,Resigned,26 September 2014,7 October 2016
9733,Alan Harvey STONE,BASINGSTOKE TOGETHER BUSINESS IMPROVEMENT DISTRICT,10084954,Active,Director,Active,9 May 2016,
9733,Alan Harvey STONE,BASINGSTOKE TOP OF TOWN ASSOCIATION LIMITED,09341929,Active,Director,Active,4 December 2014,
9733,Alan Harvey STONE,LOMBARD ASSOCIATES LTD,07139690,Active,Director,Active,28 January 2010,
9774,Carla Suzanne DENYER,17 BURLINGTON ROAD REDLAND MANAGEMENT LIMITED,01542215,Active,Director,Active,28 April 2018,
9904,Patrick Hugo Anthony COX,KING EDWARD VI CAMP HILL SCHOOL FOR GIRLS,07656265,Dissolved,Director,Resigned,14 May 2012,6 December 2018
11099,Helena Julia MELLISH,ARTISAM BESPOKE LIMITED,11012614,Active,Director,Active,13 October 2017,
11310,Warren Lee FOX,ALL SOULS BOLTON,06643994,Dissolved,Director,,18 February 2016,
11532,Patrick BROWN,ENTERPRISE AID CIC,NI631166,Dissolved,Director,,8 May 2015,
11857,Colum EASTWOOD,CODA (OPERATIONS) LIMITED,NI601585,Active,Director,Resigned,11 December 2009,30 June 2011
13061,Martin James MCCLUSKEY,THE GREENOCK ARTS GUILD LIMITED,SC024805,Active,Director,Active,12 September 2018,
13115,Laura MITCHELL,ARNDALE ELECTRICAL SERVICES LIMITED,SC602991,Active,Director,Active,19 July 2018,
13291,Catherine Jean ROSE,CATHERINE ROSE'S OFFICE LIMITED,05945599,Active,Director,Active,25 September 2006,
13291,Catherine Jean ROSE,OYAP TRUST,05479550,Active,Director,Resigned,12 June 2006,8 October 2007
13476,Troy DE LEON,MEGATRADERS LIMITED,05202319,Active,Director,Active,10 August 2004,
13989,Steven Graham Patrick GALTON,BASE LTD,05505693,Active,Director,Active,28 June 2006,
14448,Katherine Jane BARBOUR,KATHERINE BARBOUR ASSOCIATES LTD,06956964,Active,Director,Active,9 July 2009,
14729,Stanley James PAJAK,ST JOSEPH'S CATHOLIC COLLEGE,07696999,Active,Director,Resigned,7 July 2011,6 February 2012
14729,Stanley James PAJAK,THAMESDOWN TRANSPORT LIMITED,01997617,Active,Director,Resigned,10 December 2001,19 December 2006
14740,Peter Donald James CHOWNEY,LOVE HASTINGS LIMITED,10573685,Active,Director,Active,7 February 2017,
14740,Peter Donald James CHOWNEY,HASTINGS AND BEXHILL RENAISSANCE LIMITED,05121502,Active,Director,Active,17 May 2010,
14740,Peter Donald James CHOWNEY,EAST SUSSEX ENERGY INFRASTRUCTURE AND DEVELOPMENT LIMITED,07632595,Active,Director,Resigned,3 October 2011,6 July 2015
15076,Shazu MIAH,WYRE FOREST (HOLDINGS) LIMITED,11451232,Active,Director,Active,30 September 2019,
15076,Shazu MIAH,REWYRE DEVELOPMENTS LIMITED,11584919,Active,Director,Active,30 September 2019,
15457,Peter Douglas Cameron BANKS,SECURIO LIMITED,04569212,Active,Secretary,Resigned,22 October 2002,28 July 2017
15457,Peter Douglas Cameron BANKS,SECURIO LIMITED,04569212,Active,Director,Resigned,22 October 2002,31 March 2013
15479,Martin GOSS,COLCHESTER COMMERCIAL (HOLDINGS) LIMITED,10798878,Active,Director,Active,28 September 2017,
16370,John KENT,HIGH HOUSE PRODUCTION PARK LIMITED,06683419,Active,Director,Resigned,2 October 2012,22 November 2018
17443,Charles William SHAW,VOLUNTARY SECTOR NORTH WEST,03988903,Active,Director,Resigned,14 March 2008,5 December 2016
17443,Charles William SHAW,THE CENTRE FOR RECONCILIATION,11998069,Active,Director,Active,15 May 2019,
17443,Charles William SHAW,ONE EAST MIDLANDS,04342574,Active,Director,Active,29 June 2016,
17443,Charles William SHAW,DERKER ANNEXE CENTRE(THE),01706722,Dissolved,Director,,22 January 2013,
17443,Charles William SHAW,THE FACULTY OF TEACHERS IN COMMERCE LIMITED,06564765,Active,Director,Active,14 April 2009,
17443,Charles William SHAW,THE SOCIETY OF TEACHERS IN BUSINESS EDUCATION,06581346,Active,Director,Active,30 April 2008,
17443,Charles William SHAW,THE ASSOCIATION OF CORPORATE SECRETARIES,03887369,Active,Director,Active,4 May 2007,
17443,Charles William SHAW,FACULTY OF SECRETARIES & ADMINISTRATORS LIMITED(THE),00291977,Active,Director,Active,14 February 2002,
17443,Charles William SHAW,YOUTH DEVELOPMENT ASSOCIATION LIMITED(THE),01543379,Active,Director,Active,31 December 1991,
17443,Charles William SHAW,YOUTH DEVELOPMENT ASSOCIATION LIMITED(THE),01543379,Active,Secretary,Active,31 December 1991,
17443,Charles William SHAW,DERKER ANNEXE CENTRE(THE),01706722,Dissolved,Director,Resigned,16 January 2001,30 November 2012
17443,Charles William SHAW,LINCOLN DIOCESAN TRUST AND BOARD OF FINANCE LIMITED,00097256,Active,Director,Resigned,5 July 2005,26 June 2012
17443,Charles William SHAW,THE INSTITUTE OF ENTERTAINMENT AND ARTS MANAGEMENT,02506887,Dissolved,Director,Resigned,12 November 2008,15 November 2010
17443,Charles William SHAW,POSITIVE STEPS OLDHAM,02563094,Active,Director,Resigned,31 May 2001,20 February 2009
17516,Sally Anne HORSCROFT,MASAJI LIMITED,04277268,Active,Director,Active,1 March 2004,
18017,Ian Philip BARFIELD,COUNTY DURHAM BOOKS LIMITED,08051756,Dissolved,Director,,1 May 2012,
18017,Ian Philip BARFIELD,HEMINGWAY VENTURES LTD,07322615,Active,Director,Resigned,22 July 2010,1 May 2012
18712,Edward Thomas Harwood CARLISLE,LS-TEN LIMITED,11753606,Active,Director,Active,18 July 2019,
18712,Edward Thomas Harwood CARLISLE,FAITH TOGETHER IN LEEDS 11,03890863,Active,Director,Active,21 March 2017,
18712,Edward Thomas Harwood CARLISLE,SOUTH LEEDS LIFE C.I.C.,09998695,Active,Director,Active,10 February 2016,
18712,Edward Thomas Harwood CARLISLE,SOUTH LEEDS ALTERNATIVE TRADING ENTERPRISE LIMITED,06394383,Active,Director,Active,26 June 2015,
18993,Bryan MANLEY-GREEN,THE GASTRO CARD CLUB LIMITED,10879569,Active,Director,Active,24 July 2017,
19563,Peter CATON,ADHESIVE TECHNICAL SERVICES LIMITED,06008663,Active,Director,Active,24 November 2006,
19563,Peter CATON,ATS ADHESIVES LIMITED,03212675,Liquidation,Director,,17 June 1996,
19563,Peter CATON,ATS ADHESIVES LIMITED,03212675,Liquidation,Secretary,Resigned,17 June 1996,3 June 1997
19647,Gillian FURNISS,YEWLANDS ACADEMY TRUST,07675248,Dissolved,Director,,7 December 2011,
19647,Gillian FURNISS,FOXHILL FORUM LIMITED,04132834,Active,Director,Resigned,16 January 2007,31 December 2016
19678,Elisha MCCALLION,RAINBOW CHILD AND FAMILY CENTRE LTD,NI037396,Active,Director,Active,1 September 2019,
19678,Elisha MCCALLION,LONDONDERRY INNER CITY TRUST,NI020978,Active,Director,Resigned,1 April 2015,8 September 2016
19709,Michael HENDERSON,GREENWICH MEWS MANAGEMENT LIMITED,NI056275,Active,Director,Active,3 September 2014,
19806,Gordon MUNRO,SIKH SANJOG,SC197352,Active,Director,Resigned,1 April 2011,11 October 2011
19845,Trudy Lynne HARRISON,THE PUB @ MILLSTONES LTD,09814848,Dissolved,Director,,8 October 2015,
19845,Trudy Lynne HARRISON,TRUDY HARRISON LIMITED,08651756,Dissolved,Director,,15 August 2013,
19845,Trudy Lynne HARRISON,SOUTH COPELAND TOURISM COMMUNITY INTEREST COMPANY,07058594,Active,Director,Resigned,25 January 2013,19 December 2014
19847,Jack Frederick LENOX,ENOVELLA LTD,07060553,Dissolved,Director,,29 October 2009,
19847,Jack Frederick LENOX,BOLD MEDIA LTD,07060475,Dissolved,Director,,29 October 2009,
19847,Jack Frederick LENOX,DAYKEEPER LTD,07477008,Dissolved,Director,Resigned,22 December 2010,6 October 2015
19897,Steffan Paul WEBB,MENTRAU IAITH CYMRU CYF.,04134269,Active,Director,Resigned,29 December 2000,15 June 2002
20009,Sam COLLINS,SS COLLINS LIMITED,06521255,Active,Director,Active,3 March 2008,
20009,Sam COLLINS,E-TRACKS ONLINE LTD,06757285,Dissolved,Director,Resigned,25 November 2008,20 July 2018
20055,Louise MCPHATER,NORTH AYRSHIRE VENTURES TRUST,SC200851,Active,Director,Active,30 August 2016,
20112,Claire MILLER,MCEWAN MILLER LIMITED,SC593655,Active,Director,Active,6 April 2018,
20469,Robert James O'RIORDAN,BAILLIE GIFFORD SAVINGS MANAGEMENT LIMITED,SC135636,Active,Director,Resigned,26 February 2002,10 February 2009
20804,Kathleen Frances LESLIE,SSERC LIMITED,SC131509,Active,Director,Active,23 November 2017,
20997,Karl Calder ROSIE,CAITHNESS HORIZONS TRADING LIMITED,SC333203,Active,Director,Active,22 December 2017,
20997,Karl Calder ROSIE,CAITHNESS HORIZONS,SC269929,Active,Director,Active,22 December 2017,
20997,Karl Calder ROSIE,CAITHNESS BROCH PROJECT,SC461601,Active,Director,Resigned,18 February 2016,1 March 2017
21068,Ian YUILL,ABERDEEN CITY HERITAGE TRUST,SC271933,Active,Director,Resigned,12 August 2004,7 April 2009
21068,Ian YUILL,SCOTTISH COUNCIL FOR VOLUNTARY ORGANISATIONS,SC024591,Converted / Closed,Director,Resigned,23 November 2004,29 November 2007
21068,Ian Gillan YUILL,ABERDEEN FORWARD LIMITED,SC200999,Dissolved,Director,Resigned,1 May 2003,11 August 2004
21068,Ian Gillan YUILL,ABERDEEN ASSOCIATION OF SOCIAL SERVICE,SC018487,Active,Director,Resigned,20 September 1994,31 March 1996
22500,Fayzan REHMAN,REHMAN CONSULTING SERVICES LTD,SC518719,Dissolved,Director,,26 October 2015,
22533,Allan Hopkins DORANS,AYR HISTORICAL TOURS LTD,SC601481,Active,Director,Active,2 July 2018,
22533,Allan Hopkins DORANS,NORTH AYRSHIRE MEDIATION SERVICES LTD,SC357011,Dissolved,Director,,23 March 2009,
22533,Allan Hopkins DORANS,WEST OF SCOTLAND MEDIATION LIMITED,SC354727,Dissolved,Director,,9 February 2009,
22533,Allan Hopkins DORANS,VOLUNTARY ACTION SOUTH AYRSHIRE,SC253334,Active,Director,Resigned,19 July 2012,31 August 2015
22533,Allan Hopkins DORANS,ASPIRE2ACCESS,SC162153,Liquidation,Director,Resigned,15 May 2014,24 June 2015
22533,Allan Hopkins DORANS,VOLUNTARY ACTION SOUTH AYRSHIRE,SC253334,Active,Director,Resigned,9 October 2003,6 October 2011
22760,Gerard KILLEN,SENNIT CONSTRUCTION LTD,SC342104,Active,Director,Resigned,29 April 2008,30 April 2018
22760,Gerard KILLEN,SENNIT CONSTRUCTION LTD,SC342104,Active,Secretary,Resigned,29 April 2008,30 April 2018
22817,Jonathan ELMER,DEMOCRATISE LTD,06911272,Dissolved,Director,,20 May 2009,
22817,Jonathan ELMER,THE WOODLAND BURIAL TRUST CIC,07029056,Liquidation,Director,Resigned,24 September 2009,17 January 2015
22937,Ian Roy CHANDLER,IAN & KARIN CHANDLER LTD,05757443,Active,Director,Active,27 March 2006,
22937,Ian Roy CHANDLER,IAN & KARIN CHANDLER LTD,05757443,Active,Secretary,Active,27 March 2006,
22937,Ian Roy CHANDLER,THE NATIONAL CHILDBIRTH TRUST,02370573,Active,Director,Resigned,9 June 2007,15 May 2010
23025,Sandy MARTIN,IPSWICH AND SUFFOLK COUNCIL FOR RACIAL EQUALITY,04616709,Active,Director,Resigned,28 June 2006,11 June 2011
23401,Joy Anne BASSETT,BETTER BODMIN LIMITED,05486450,Active,Director,Active,7 November 2017,
23401,Joy Anne BASSETT,INTOBODMIN CIC,11005917,Active,Director,Active,10 October 2017,
23450,Ricky James MIDDLETON,E-FOX WEB SOLUTIONS LTD,10103975,Active,Director,Active,5 April 2016,
23450,Ricky James MIDDLETON,BOOK OF WEDDINGS LIMITED,10340279,Dissolved,Director,Resigned,22 August 2016,19 December 2017
23461,Darren Neil WOODIWISS,N2 COMMUNITY GARDEN LTD,09451315,Dissolved,Director,,20 February 2015,
23461,Darren Neil WOODIWISS,HARBOROUGH ENERGY LIMITED,09360648,Active,Director,Active,18 December 2014,
23461,Darren Neil WOODIWISS,EDIBLE16 LTD,09176227,Active,Director,Resigned,15 October 2014,18 August 2017
23553,Ian Robert SHARPE,THE LEICESTERSHIRE COLLEGE LIMITED,10462838,Active,Director,Active,27 February 2018,
23553,Ian Robert SHARPE,RENEWABLE TECHNICAL SERVICES TRUSTEES LIMITED,07731851,Dissolved,Director,Resigned,8 August 2011,31 July 2015
23553,Ian Robert SHARPE,RENEWABLE TECHNICAL SERVICES LIMITED,06087965,In Administration,Director,Resigned,19 July 2011,28 July 2015
23553,Ian Robert SHARPE,DRIVES & CONTROLS SERVICES LTD,05418759,Active,Secretary,Resigned,21 April 2006,23 January 2009
23553,Ian Robert SHARPE,GE ENERGY POWER CONVERSION UK HOLDINGS LIMITED,06702141,Active,Secretary,Resigned,18 September 2008,23 January 2009
23553,Ian Robert SHARPE,GE ENERGY POWER CONVERSION UK LIMITED,05571739,Active,Secretary,Resigned,21 April 2006,14 November 2008
23553,Ian Robert SHARPE,GE POWER CONVERSION BRAZIL HOLDINGS LIMITED,02416188,Active,Secretary,Resigned,21 April 2006,14 November 2008
23553,Ian Robert SHARPE,ALSTOM ELECTRICAL MACHINES LTD,00490074,Liquidation,Director,Resigned,21 October 2004,10 November 2005
23741,Kelvin Charles CLAYTON,TRANSITION TOWN BRIDPORT LIMITED,06879836,Active,Director,Active,10 December 2018,
23768,Paul Johann HOPFENSPERGER,BODY AND MIND STUDIO (EUROPE) LIMITED,09923630,Active,Director,Active,21 December 2015,
23768,Paul Johann HOPFENSPERGER,THE WELLNESS CENTRE (UK) LIMITED,07491673,Dissolved,Director,,13 January 2011,
23768,Paul Johann HOPFENSPERGER,BODY AND MIND STUDIO LIMITED,06757605,Active,Director,Active,8 June 2009,
23768,Paul Johann HOPFENSPERGER,BODY AND MIND STUDIO LIMITED,06757605,Active,Secretary,Resigned,8 June 2009,16 August 2010
23768,Paul Johann HOPFENSPERGER,THE TECHNOLOGY CENTRE (EUROPE) LIMITED,04652524,Active,Director,Resigned,30 January 2003,9 March 2009
23768,Paul Johann HOPFENSPERGER,THE BURY ST EDMUNDS CHAMBER,03983221,Dissolved,Director,Resigned,27 April 2004,10 May 2005
23768,Paul Johann HOPFENSPERGER,CABLE CONNECT TECHNICAL SERVICES LTD.,02804775,Active,Director,Resigned,1 April 1999,2 April 2002
23922,Emma Jane Clarissa DAWNAY,OPTOBRIGHT LIMITED,05349556,Active,Secretary,Active,3 September 2005,
24335,Mark Stuart GRAY,ASH TREE RESIDENTS ASSOCIATION LIMITED,01700831,Active,Director,Resigned,1 May 2002,23 November 2015
24335,Mark Stuart GRAY,READING PRIDE,05041291,Active,Secretary,Resigned,14 March 2005,16 February 2006
24456,Marie Clare GOLDMAN,PIKTICAL LIMITED,11151017,Active,Director,Active,15 January 2018,
24456,Marie Clare GOLDMAN,RED GLAZING SYSTEMS LTD,10439705,Active,Director,Active,21 October 2016,
24456,Marie Clare GOLDMAN,RED INSTALLATIONS LIMITED,07407998,Active,Director,Active,14 October 2010,
24456,Marie Clare GOLDMAN,RED GRAPE LIMITED,05534846,Dissolved,Director,,12 August 2005,
24456,Marie Clare GOLDMAN,RED GRAPE LIMITED,05534846,Dissolved,Secretary,,12 August 2005,
24456,Marie Clare GOLDMAN,MAKING SOLUTIONS LTD,04921499,Active,Director,Active,9 October 2003,
24456,Marie Clare GOLDMAN,ANJIG LIMITED,09720009,Dissolved,Director,Resigned,5 August 2015,15 November 2016
24757,Jason Robert EDWARDS,TVCONWY COMMUNITY INTEREST COMPANY,08494676,Active,Director,Active,20 July 2015,
24788,Lisa Collette ROBILLARD WEBB,NATURE PLAY&CLAY CIC,11234009,Active,Director,Active,5 March 2018,
24947,Jason Richard BILLIN,BDS PUBLISHING LTD,11227749,Active,Director,Active,27 February 2018,
24947,Jason Richard BILLIN,BDS21 LTD,04410842,Active,Director,Active,26 August 2003,
24947,Jason Richard BILLIN,BDS21 LTD,04410842,Active,Director,Resigned,8 April 2002,25 February 2003
25365,Hugo Simeon FEARNLEY,NATURE'S LABORATORY MANUFACTURING LTD,05614302,Dissolved,Secretary,,18 July 2006,
25365,Hugo Simeon FEARNLEY,NATURES LABORATORY LIMITED,04375564,Active,Director,Active,24 June 2010,
25753,Sarah Caroline CHURCH,WILTSHIRE LAW CENTRE,01796532,Active,Director,Resigned,28 November 2017,12 June 2019
25919,Amanda Jayne HOPGOOD,THE EXCEL ACADEMY PARTNERSHIP,07837770,Active,Director,Active,1 September 2018,
25919,Amanda Jayne HOPGOOD,COUNTY DURHAM DEVELOPMENT COMPANY LIMITED,01997673,Dissolved,Director,,24 May 2017,
25919,Amanda Jayne HOPGOOD,CANTERBURY KIDS CLUB LIMITED,06887489,Active,Director,Active,24 April 2009,
25919,Amanda Jayne HOPGOOD,NEWTON HALL COMMUNITY CENTRE LIMITED,06837431,Dissolved,Director,,5 March 2009,
25919,Amanda Jayne HOPGOOD,THE EXCEL ACADEMY PARTNERSHIP,07837770,Active,Director,Resigned,17 November 2011,31 August 2017
26002,Oliver HENMAN,LANDPORT YOUTH CENTRE,08302042,Active,Director,Active,11 September 2019,
26136,Alexa Anne COLLINS,THE GENTLEMEN OF CROOKED WAYS LTD,07832237,Dissolved,Director,,13 September 2012,
26200,Duncan Charles BAKER,CUSTANCE PROPERTIES LIMITED,10446510,Active,Director,Active,26 October 2016,
26200,Duncan Charles BAKER,MORTON ENTERPRISES LIMITED,00360815,Active,Director,Active,1 October 2012,
26200,Duncan Charles BAKER,C.T. BAKER LIMITED,00067886,Active,Director,Active,1 October 2012,
26200,Duncan Charles BAKER,HOLT YOUTH PROJECT LIMITED,06844711,Active,Director,Resigned,21 August 2014,31 May 2018
26308,Elfrede Mary BRAMBLEY-CRAWSHAW,BECCLES STATION ENTERPRISE C.I.C.,09646790,Active,Director,Active,18 June 2015,
26484,Henry Fredrick GENT,DANU BLUE CIC,08773881,Active,Director,Resigned,15 April 2014,29 December 2017
26484,Henry Fredrick GENT,DEVON GRAIN (SERVICES) LIMITED,01770885,Active,Director,Resigned,17 November 1994,21 November 2006
26484,Henry Fredrick GENT,WEST COUNTRY GRAIN MARKETING LIMITED,05112532,Active,Director,Resigned,27 May 2004,27 April 2006
26528,Vijay Singh SRAO,BOARS HILL FARM LIMITED,08195829,Active,Director,Active,30 August 2012,
26528,Vijay Singh SRAO,BEOWULF INFRASTRUCTURE LTD,08005101,Active,Director,Active,11 July 2012,
26528,Vijay Singh SRAO,GOOD CHIEF DEFENCE LIMITED,08003098,Active,Director,Active,11 July 2012,
26528,Vijay Singh SRAO,COSMOPOLITAN INTERNET LIMITED,03403333,Active,Secretary,Active,14 July 1997,
26528,Vijay Singh SRAO,COSMOPOLITAN INTERNET LIMITED,03403333,Active,Director,Active,14 July 1997,
26744,Martin WRIGLEY,NEWTON ABBOT COMMUNITY INTEREST COMPANY,06732032,Active,Director,Active,26 June 2019,
